DateTime,Temp1,Temp2
20210111_061418,28.6,37.8
20210111_061518,28.6,37.8
20210111_061618,28.5,37.6
20210111_061719,28.4,37.3
20210111_061819,28.4,36.9
20210111_061919,28.4,36.4
20210111_062020,28.2,37.0
20210111_062120,28.3,37.1
20210111_062220,28.5,37.0
20210111_062320,28.6,36.8
20210111_062421,28.7,36.5
20210111_062521,28.7,36.1
20210111_062621,28.7,36.1
20210111_062722,29.1,35.0
20210111_062822,29.7,33.2
20210111_062923,30.2,31.9
20210111_063023,30.4,31.1
20210111_063123,30.4,30.6
20210111_063224,30.3,30.2
20210111_063324,30.3,30.2
20210111_063424,30.3,32.4
20210111_063525,30.3,34.2
20210111_063625,30.3,35.1
20210111_063725,30.2,35.6
20210111_063825,30.1,35.8
20210111_063926,30.0,36.2
20210111_064026,30.1,36.8
20210111_064126,30.0,36.5
20210111_064227,29.9,36.1
20210111_064327,29.9,35.8
20210111_064427,29.8,35.2
20210111_064528,29.5,35.4
20210111_064628,29.6,36.1
20210111_064729,30.1,36.5
20210111_064829,30.3,36.6
20210111_064929,30.4,36.5
20210111_065030,30.4,36.3
20210111_065130,30.5,36.5
20210111_065230,30.8,35.4
20210111_065331,31.0,34.0
20210111_065431,31.1,33.1
20210111_065531,31.0,32.4
20210111_065632,30.9,32.1
20210111_065732,30.8,34.2
20210111_065832,30.9,36.9
20210111_065933,31.2,38.4
20210111_070033,31.3,39.1
20210111_070133,31.3,39.3
20210111_070234,31.2,39.6
20210111_070334,31.2,39.9
20210111_070434,31.1,39.9
20210111_070535,31.3,39.7
20210111_070635,31.3,39.4
20210111_070735,31.2,39.0
20210111_070836,31.3,38.5
20210111_070936,32.0,38.6
20210111_071036,32.8,39.0
20210111_071137,33.3,39.1
20210111_071237,33.5,39.1
20210111_071337,33.5,38.9
20210111_071438,33.4,40.0
20210111_071538,33.5,40.9
20210111_071638,33.6,41.6
20210111_071739,33.6,41.8
20210111_071839,33.6,41.6
20210111_071939,33.4,41.4
20210111_072040,33.4,41.8
20210111_072140,33.7,41.8
20210111_072240,34.2,41.9
20210111_072341,34.4,41.8
20210111_072441,34.5,41.4
20210111_072541,34.4,41.3
20210111_072642,34.4,40.8
20210111_072742,34.8,39.6
20210111_072842,35.1,38.6
20210111_072943,35.2,37.8
20210111_073043,35.1,37.1
20210111_073143,34.9,36.6
20210111_073244,34.8,35.5
20210111_073344,35.0,34.1
20210111_073444,35.0,33.9
20210111_073545,34.9,33.9
20210111_073645,34.7,33.9
20210111_073745,34.4,33.7
20210111_073846,34.2,33.5
20210111_073946,33.9,33.4
20210111_074046,33.4,35.9
20210111_074147,33.1,38.4
20210111_074247,32.8,40.0
20210111_074347,32.6,40.7
20210111_074448,32.4,40.8
20210111_074548,32.2,40.7
20210111_074648,32.0,40.3
20210111_074749,31.9,39.9
20210111_074849,31.7,39.4
20210111_074949,31.4,38.7
20210111_075050,31.1,36.8
20210111_075150,30.9,34.9
20210111_075250,30.8,33.6
20210111_075351,30.5,32.8
20210111_075451,30.4,32.3
20210111_075551,30.2,31.8
20210111_075652,30.0,31.5
20210111_075752,29.9,31.3
20210111_075852,29.7,31.0
20210111_075953,29.6,30.8
20210111_080053,29.4,31.1
20210111_080153,29.5,31.4
20210111_080254,29.8,31.3
20210111_080354,29.9,31.1
20210111_080454,29.9,30.9
20210111_080555,29.8,30.7
20210111_080655,29.7,30.5
20210111_080755,29.6,30.3
20210111_080856,29.4,30.2
20210111_080956,29.3,30.0
20210111_081056,29.2,29.8
20210111_081157,29.0,29.7
20210111_081257,28.9,29.9
20210111_081357,28.9,30.1
20210111_081458,29.0,30.0
20210111_081558,29.1,29.8
20210111_081658,29.0,29.7
20210111_081759,28.9,29.6
20210111_081859,28.8,29.4
20210111_081959,28.7,29.3
20210111_082059,28.6,29.1
20210111_082200,28.5,29.0
20210111_082300,28.4,28.9
20210111_082400,28.2,28.7
20210111_082501,28.1,28.6
20210111_082601,27.9,28.4
20210111_082701,27.8,28.3
20210111_082802,27.8,28.2
20210111_082902,27.6,28.1
20210111_083002,27.5,27.9
20210111_083103,27.4,27.8
20210111_083203,27.3,27.7
20210111_083303,27.1,30.3
20210111_083404,27.4,33.0
20210111_083504,27.6,34.6
20210111_083604,27.8,35.4
20210111_083705,27.8,35.7
20210111_083805,27.8,35.6
20210111_083905,27.8,35.4
20210111_084006,27.8,35.2
20210111_084106,27.7,34.9
20210111_084206,27.6,34.5
20210111_084307,27.6,34.2
20210111_084407,27.6,33.8
20210111_084507,27.5,33.5
20210111_084608,27.4,33.2
20210111_084708,27.4,32.8
20210111_084808,27.3,32.6
20210111_084909,27.3,32.3
20210111_085009,27.2,31.9
20210111_085109,27.0,33.5
20210111_085210,27.1,35.6
20210111_085310,27.3,36.3
20210111_085410,27.5,36.4
20210111_085511,27.5,36.4
20210111_085611,27.6,36.1
20210111_085711,27.6,35.8
20210111_085812,27.5,35.4
20210111_085912,27.5,35.1
20210111_090012,27.4,34.8
20210111_090113,27.4,34.4
20210111_090213,27.4,34.0
20210111_090313,27.3,33.7
20210111_090414,27.3,33.3
20210111_090514,27.3,33.0
20210111_090614,27.2,32.7
20210111_090715,27.2,32.4
20210111_090815,27.1,32.1
20210111_090915,27.1,31.9
20210111_091016,27.0,31.6
20210111_091116,26.9,31.3
20210111_091216,26.9,31.1
20210111_091317,26.9,30.9
20210111_091417,26.8,30.6
20210111_091517,26.6,31.1
20210111_091618,26.4,34.0
20210111_091718,26.6,36.1
20210111_091818,26.7,37.1
20210111_091919,26.8,37.5
20210111_092019,26.9,37.4
20210111_092119,26.9,37.3
20210111_092220,27.0,36.9
20210111_092320,27.0,36.6
20210111_092420,27.0,36.2
20210111_092521,27.0,35.8
20210111_092621,27.0,35.4
20210111_092721,27.0,35.0
20210111_092822,27.0,34.6
20210111_092922,27.0,34.2
20210111_093022,26.9,33.9
20210111_093123,26.9,33.5
20210111_093223,26.9,33.2
20210111_093323,26.9,32.9
20210111_093424,26.9,32.6
20210111_093524,26.9,32.3
20210111_093624,26.8,32.0
20210111_093725,26.8,31.7
20210111_093825,26.7,31.4
20210111_093925,26.7,31.2
20210111_094026,26.7,31.0
20210111_094126,26.7,30.8
20210111_094226,26.6,30.5
20210111_094327,26.6,30.3
20210111_094427,26.5,30.1
20210111_094527,26.5,29.9
20210111_094628,26.4,29.7
20210111_094728,26.4,29.5
20210111_094828,26.3,29.3
20210111_094929,26.3,29.1
20210111_095029,26.3,28.9
20210111_095129,26.2,28.8
20210111_095230,25.7,31.3
20210111_095330,25.6,34.6
20210111_095430,25.9,36.4
20210111_095531,26.0,37.3
20210111_095631,26.1,37.6
20210111_095731,26.1,37.5
20210111_095832,26.3,37.3
20210111_095932,26.3,36.9
20210111_100033,26.3,36.6
20210111_100133,26.3,36.1
20210111_100233,26.4,35.7
20210111_100334,26.4,35.3
20210111_100434,26.4,34.9
20210111_100534,26.4,34.5
20210111_100635,26.4,34.1
20210111_100735,26.4,33.8
20210111_100835,26.4,33.4
20210111_100936,26.4,33.1
20210111_101036,26.4,32.8
20210111_101136,26.4,32.5
20210111_101237,26.0,34.3
20210111_101337,26.0,34.2
20210111_101437,26.1,34.4
20210111_101538,26.2,34.6
20210111_101638,26.3,34.6
20210111_101738,26.3,34.4
20210111_101839,26.3,34.1
20210111_101939,26.3,33.9
20210111_102039,26.3,33.6
20210111_102140,26.3,33.3
20210111_102240,26.3,32.9
20210111_102340,26.2,33.9
20210111_102441,26.3,35.6
20210111_102541,26.8,36.5
20210111_102641,27.3,36.9
20210111_102742,27.4,36.9
20210111_102842,27.6,36.7
20210111_102942,27.6,36.4
20210111_103043,27.6,36.1
20210111_103143,27.6,35.8
20210111_103243,27.6,35.4
20210111_103344,27.6,35.0
20210111_103444,27.6,34.6
20210111_103544,27.6,34.2
20210111_103645,27.4,35.1
20210111_103745,27.4,37.1
20210111_103845,27.6,38.3
20210111_103946,27.8,38.8
20210111_104046,27.9,38.8
20210111_104146,27.9,38.6
20210111_104246,28.0,38.3
20210111_104347,28.0,37.9
20210111_104447,28.0,37.5
20210111_104547,28.0,37.0
20210111_104648,28.0,36.6
20210111_104748,28.0,36.1
20210111_104848,27.9,35.8
20210111_104949,27.9,35.3
20210111_105049,27.9,34.9
20210111_105149,27.8,34.6
20210111_105250,27.6,33.6
20210111_105350,27.6,32.4
20210111_105450,27.6,31.5
20210111_105551,27.6,30.9
20210111_105651,27.5,30.4
20210111_105751,27.4,30.1
20210111_105852,27.4,29.9
20210111_105952,27.3,29.6
20210111_110052,27.2,29.4
20210111_110153,27.1,29.3
20210111_110253,27.0,29.1
20210111_110353,26.9,28.9
20210111_110454,26.9,28.8
20210111_110554,26.7,28.6
20210111_110654,26.7,28.5
20210111_110755,26.6,28.3
20210111_110855,26.4,30.0
20210111_110955,26.4,33.6
20210111_111056,26.7,35.8
20210111_111156,26.8,36.8
20210111_111256,26.9,37.2
20210111_111357,27.0,37.3
20210111_111457,27.1,37.1
20210111_111557,27.1,36.7
20210111_111658,27.1,36.4
20210111_111758,27.1,36.0
20210111_111858,27.1,35.6
20210111_111959,27.1,35.2
20210111_112059,27.0,34.8
20210111_112159,27.0,34.4
20210111_112300,27.0,34.0
20210111_112400,26.9,33.6
20210111_112500,26.8,33.8
20210111_112601,26.6,34.2
20210111_112701,26.7,33.4
20210111_112801,26.7,32.7
20210111_112902,26.7,32.2
20210111_113002,26.7,31.8
20210111_113102,26.7,31.4
20210111_113203,26.6,31.2
20210111_113303,26.6,30.9
20210111_113403,26.6,30.7
20210111_113504,26.5,30.4
20210111_113604,26.4,30.3
20210111_113704,26.4,30.0
20210111_113805,26.3,29.8
20210111_113905,26.1,30.4
20210111_114005,26.1,32.1
20210111_114106,26.2,33.2
20210111_114206,26.3,33.8
20210111_114306,26.3,33.9
20210111_114407,26.3,33.8
20210111_114507,26.3,33.6
20210111_114607,26.3,33.4
20210111_114708,26.3,33.1
20210111_114808,26.3,32.9
20210111_114908,26.1,32.3
20210111_115009,26.0,31.5
20210111_115109,26.0,31.7
20210111_115209,26.1,32.2
20210111_115310,26.1,32.4
20210111_115410,26.1,32.4
20210111_115510,26.1,32.3
20210111_115611,26.1,32.1
20210111_115711,26.1,31.9
20210111_115811,26.1,31.7
20210111_115912,26.0,31.4
20210111_120012,25.9,32.3
20210111_120112,25.9,35.3
20210111_120213,26.2,37.3
20210111_120313,26.4,38.1
20210111_120413,26.6,38.4
20210111_120514,26.7,38.4
20210111_120614,26.7,38.1
20210111_120714,26.7,37.8
20210111_120815,26.8,37.3
20210111_120915,26.7,37.2
20210111_121015,26.7,36.6
20210111_121116,26.9,34.9
20210111_121216,27.1,33.7
20210111_121316,27.1,32.8
20210111_121417,27.0,32.3
20210111_121517,27.0,31.7
20210111_121617,26.9,31.4
20210111_121718,26.9,31.1
20210111_121818,26.8,30.8
20210111_121918,26.7,30.6
20210111_122019,26.6,31.5
20210111_122119,26.5,33.8
20210111_122219,26.7,35.1
20210111_122320,26.9,35.7
20210111_122420,27.0,35.8
20210111_122520,27.0,35.8
20210111_122621,27.1,35.5
20210111_122721,27.0,35.2
20210111_122821,27.0,34.9
20210111_122922,26.9,34.9
20210111_123022,26.9,36.2
20210111_123122,27.3,36.4
20210111_123223,27.6,36.4
20210111_123323,27.7,36.2
20210111_123423,27.8,35.9
20210111_123524,27.8,35.6
20210111_123624,27.8,35.2
20210111_123724,27.6,36.1
20210111_123825,27.8,36.9
20210111_123925,28.1,37.3
20210111_124025,28.4,37.3
20210111_124126,28.6,37.1
20210111_124226,28.6,36.9
20210111_124326,28.6,36.5
20210111_124427,28.6,36.4
20210111_124527,28.8,35.4
20210111_124627,29.3,33.9
20210111_124728,29.6,32.8
20210111_124828,29.8,32.1
20210111_124928,29.7,31.5
20210111_125029,29.6,31.1
20210111_125129,29.5,30.8
20210111_125229,29.4,31.7
20210111_125330,29.4,34.8
20210111_125430,29.6,37.0
20210111_125531,29.8,38.0
20210111_125631,29.9,38.4
20210111_125731,29.9,38.4
20210111_125832,29.8,38.1
20210111_125932,29.7,38.1
20210111_130032,29.6,38.6
20210111_130133,29.6,39.0
20210111_130233,29.6,39.0
20210111_130333,29.5,38.8
20210111_130434,29.4,38.5
20210111_130534,29.4,38.1
20210111_130634,29.3,37.6
20210111_130734,29.2,38.2
20210111_130835,29.6,38.6
20210111_130935,30.4,38.8
20210111_131035,30.8,38.8
20210111_131136,30.9,38.5
20210111_131236,30.9,38.1
20210111_131336,30.9,37.9
20210111_131437,30.9,38.4
20210111_131537,31.3,38.7
20210111_131637,31.7,38.8
20210111_131738,31.8,38.6
20210111_131838,31.7,38.3
20210111_131938,31.7,38.1
20210111_132039,31.7,38.4
20210111_132139,31.9,38.5
20210111_132239,32.1,38.5
20210111_132340,32.2,38.3
20210111_132440,32.1,37.9
20210111_132540,32.0,37.6
20210111_132641,31.9,38.1
20210111_132741,31.9,38.4
20210111_132841,32.2,38.6
20210111_132942,32.4,38.6
20210111_133042,32.4,38.4
20210111_133142,32.3,38.0
20210111_133243,32.1,37.8
20210111_133343,32.1,37.1
20210111_133443,32.3,35.7
20210111_133544,32.5,34.6
20210111_133644,32.5,33.8
20210111_133744,32.4,33.3
20210111_133845,32.2,32.9
20210111_133945,32.1,35.3
20210111_134045,32.1,36.8
20210111_134146,32.4,37.6
20210111_134246,32.4,37.9
20210111_134346,32.4,37.9
20210111_134447,32.3,37.7
20210111_134547,32.0,38.4
20210111_134647,31.7,38.7
20210111_134748,32.1,38.8
20210111_134848,32.2,38.8
20210111_134948,32.1,38.4
20210111_135049,32.1,38.1
20210111_135149,32.1,38.4
20210111_135249,32.3,38.6
20210111_135349,32.6,38.8
20210111_135450,32.9,38.8
20210111_135550,32.9,38.6
20210111_135650,32.8,38.3
20210111_135751,32.7,38.5
20210111_135851,32.6,38.8
20210111_135951,32.9,39.3
20210111_140052,33.1,39.6
20210111_140152,33.1,39.5
20210111_140252,32.9,39.3
20210111_140353,32.8,38.9
20210111_140453,32.8,37.8
20210111_140553,33.0,36.1
20210111_140654,33.1,34.8
20210111_140754,33.1,33.8
20210111_140854,33.0,33.3
20210111_140955,32.8,33.1
20210111_141055,32.7,36.2
20210111_141155,32.8,38.4
20210111_141256,33.0,39.6
20210111_141356,33.0,39.9
20210111_141456,32.9,39.9
20210111_141557,32.8,39.6
20210111_141657,32.6,40.3
20210111_141757,32.3,40.6
20210111_141858,32.4,40.7
20210111_141958,32.5,40.4
20210111_142058,32.4,40.1
20210111_142159,32.4,39.7
20210111_142259,32.4,40.2
20210111_142359,32.8,40.1
20210111_142500,33.4,39.8
20210111_142600,33.8,39.5
20210111_142700,33.9,39.1
20210111_142801,33.8,38.7
20210111_142901,33.7,38.8
20210111_143001,33.8,39.2
20210111_143102,34.1,39.3
20210111_143202,34.3,39.1
20210111_143302,34.3,38.8
20210111_143403,34.2,38.4
20210111_143503,34.0,38.3
20210111_143603,33.8,38.4
20210111_143704,33.9,38.6
20210111_143804,34.1,38.6
20210111_143904,34.1,38.4
20210111_144005,33.9,38.2
20210111_144105,33.8,38.1
20210111_144205,33.6,39.1
20210111_144306,33.7,39.4
20210111_144406,33.8,39.4
20210111_144506,33.7,39.2
20210111_144607,33.6,38.9
20210111_144707,33.4,38.5
20210111_144807,33.2,38.5
20210111_144908,33.1,38.4
20210111_145008,33.3,38.7
20210111_145108,33.5,38.6
20210111_145209,33.5,38.4
20210111_145309,33.4,38.1
20210111_145409,33.3,37.8
20210111_145510,33.1,37.8
20210111_145610,33.1,38.3
20210111_145710,33.2,38.6
20210111_145811,33.3,38.7
20210111_145911,33.3,38.6
20210111_150011,33.1,38.3
20210111_150112,32.9,37.9
20210111_150212,32.8,38.8
20210111_150312,32.8,39.3
20210111_150413,32.9,39.3
20210111_150513,33.0,39.1
20210111_150614,32.9,38.8
20210111_150714,32.8,38.4
20210111_150814,32.6,38.1
20210111_150915,32.6,38.9
20210111_151015,32.8,38.9
20210111_151115,33.1,38.9
20210111_151216,33.2,38.7
20210111_151316,33.2,38.3
20210111_151416,33.1,38.0
20210111_151517,32.9,37.9
20210111_151617,32.9,38.5
20210111_151717,33.1,38.8
20210111_151818,33.3,38.6
20210111_151918,33.3,38.4
20210111_152018,33.3,38.1
20210111_152119,33.1,37.7
20210111_152219,32.9,37.9
20210111_152319,33.0,38.4
20210111_152420,33.1,38.8
20210111_152520,33.2,38.9
20210111_152620,33.1,38.9
20210111_152721,33.1,38.6
20210111_152821,32.9,38.3
20210111_152921,32.7,37.9
20210111_153022,32.5,38.6
20210111_153122,32.6,39.8
20210111_153222,32.7,40.2
20210111_153323,32.8,40.1
20210111_153423,32.8,39.9
20210111_153523,32.6,39.5
20210111_153624,32.5,39.1
20210111_153724,32.3,38.6
20210111_153824,32.1,38.8
20210111_153925,32.1,39.5
20210111_154025,32.4,39.8
20210111_154125,32.8,39.8
20210111_154226,32.9,39.6
20210111_154326,32.9,39.3
20210111_154426,32.8,39.4
20210111_154527,33.1,39.8
20210111_154627,33.5,39.9
20210111_154727,33.9,39.9
20210111_154828,34.1,39.6
20210111_154928,34.0,39.3
20210111_155028,33.9,38.9
20210111_155129,33.7,38.8
20210111_155229,33.7,39.0
20210111_155329,33.8,39.2
20210111_155430,33.9,39.1
20210111_155530,33.9,38.9
20210111_155630,33.8,38.6
20210111_155731,33.6,38.3
20210111_155831,33.4,37.9
20210111_155931,33.2,38.1
20210111_160032,33.2,38.7
20210111_160132,33.3,39.0
20210111_160232,33.3,39.0
20210111_160333,33.2,38.8
20210111_160433,33.0,38.5
20210111_160533,32.9,38.1
20210111_160633,32.7,37.8
20210111_160734,32.5,37.3
20210111_160834,32.3,36.7
20210111_160934,32.1,34.7
20210111_161035,32.1,33.2
20210111_161135,32.1,32.3
20210111_161235,31.9,31.7
20210111_161336,31.7,31.3
20210111_161436,31.6,31.0
20210111_161536,31.4,30.8
20210111_161637,30.8,30.3
20210111_161737,29.2,30.1
20210111_161837,28.2,29.9
20210111_161938,27.6,29.8
20210111_162038,27.3,29.7
20210111_162138,27.1,29.6
20210111_162239,26.9,29.4
20210111_162339,26.8,29.3
20210111_162439,26.7,29.1
20210111_162540,26.6,29.0
20210111_162640,26.6,28.9
20210111_162740,27.2,29.1
20210111_162841,28.1,29.1
20210111_162941,28.6,29.2
20210111_163041,28.9,29.2
20210111_163142,29.0,29.1
20210111_163242,29.1,29.1
20210111_163342,29.0,28.9
20210111_163443,28.9,28.9
20210111_163543,28.8,31.4
20210111_163643,29.1,34.0
20210111_163744,29.3,34.8
20210111_163844,29.4,35.0
20210111_163944,29.5,34.9
20210111_164045,29.4,34.8
20210111_164145,29.4,34.5
20210111_164245,29.3,34.2
20210111_164346,29.2,33.9
20210111_164446,29.1,33.9
20210111_164546,29.1,34.9
20210111_164647,29.3,35.4
20210111_164747,29.4,35.6
20210111_164847,29.4,35.6
20210111_164948,29.4,35.4
20210111_165048,29.3,35.1
20210111_165148,29.2,34.8
20210111_165249,29.1,34.5
20210111_165349,29.0,35.9
20210111_165449,29.3,37.1
20210111_165550,29.8,37.9
20210111_165650,30.1,38.1
20210111_165750,30.2,37.9
20210111_165851,30.2,37.6
20210111_165951,30.1,37.3
20210111_170051,30.1,36.9
20210111_170152,30.0,37.0
20210111_170252,30.1,37.5
20210111_170352,30.4,36.4
20210111_170453,30.5,35.4
20210111_170553,30.4,34.6
20210111_170653,30.4,34.0
20210111_170754,30.3,33.6
20210111_170854,30.1,33.1
20210111_170954,30.2,32.5
20210111_171055,30.4,33.6
20210111_171155,30.6,34.4
20210111_171255,30.6,34.8
20210111_171356,30.6,34.9
20210111_171456,30.5,34.8
20210111_171556,30.4,34.4
20210111_171657,30.3,34.5
20210111_171757,30.3,34.4
20210111_171857,30.3,34.0
20210111_171958,30.2,33.7
20210111_172058,30.1,33.4
20210111_172158,30.0,33.1
20210111_172259,29.8,32.7
20210111_172359,29.8,33.7
20210111_172459,29.9,35.4
20210111_172600,29.9,36.6
20210111_172700,29.9,37.1
20210111_172800,29.8,37.1
20210111_172901,29.8,36.9
20210111_173001,29.8,37.1
20210111_173101,29.8,37.4
20210111_173202,29.9,37.8
20210111_173302,30.0,37.8
20210111_173402,29.9,37.6
20210111_173503,29.9,37.3
20210111_173603,29.8,37.0
20210111_173703,29.7,37.3
20210111_173804,29.8,37.6
20210111_173904,30.3,38.1
20210111_174004,30.6,38.3
20210111_174105,30.8,38.3
20210111_174205,30.8,38.0
20210111_174305,30.8,38.1
20210111_174406,31.0,38.9
20210111_174506,31.6,39.9
20210111_174606,32.1,40.6
20210111_174707,32.3,40.8
20210111_174807,32.3,40.6
20210111_174907,32.3,40.2
20210111_175008,32.2,38.9
20210111_175108,32.4,37.9
20210111_175208,32.7,36.8
20210111_175309,32.8,36.1
20210111_175409,32.8,35.4
20210111_175509,32.6,35.0
20210111_175610,32.8,35.6
20210111_175710,33.1,37.0
20210111_175810,33.3,38.3
20210111_175911,33.3,38.9
20210111_180011,33.3,39.1
20210111_180112,33.1,39.0
20210111_180212,32.9,37.8
20210111_180312,32.6,37.3
20210111_180413,32.6,37.1
20210111_180513,32.9,37.3
20210111_180613,33.4,38.1
20210111_180714,33.6,38.6
20210111_180814,33.6,38.7
20210111_180914,33.5,39.5
20210111_181015,33.4,39.7
20210111_181115,33.5,39.4
20210111_181215,33.8,39.4
20210111_181316,34.1,39.4
20210111_181416,34.1,39.3
20210111_181516,34.1,39.1
20210111_181617,34.3,39.1
20210111_181717,34.6,39.1
20210111_181817,34.8,39.1
20210111_181918,34.9,39.1
20210111_182018,34.9,38.8
20210111_182118,34.8,38.6
20210111_182219,34.7,39.1
20210111_182319,34.8,39.1
20210111_182419,34.8,39.3
20210111_182520,35.0,39.4
20210111_182620,35.2,39.4
20210111_182720,35.2,39.2
20210111_182821,35.1,38.9
20210111_182921,35.0,39.5
20210111_183021,35.1,39.2
20210111_183121,35.1,37.9
20210111_183222,35.3,36.4
20210111_183322,35.3,35.4
20210111_183422,35.1,34.6
20210111_183523,34.9,35.3
20210111_183623,35.1,37.1
20210111_183723,35.0,38.8
20210111_183824,34.7,40.1
20210111_183924,34.2,40.8
20210111_184024,33.9,40.9
20210111_184125,33.6,40.6
20210111_184225,33.6,39.1
20210111_184325,34.1,36.8
20210111_184426,34.8,34.9
20210111_184526,35.4,33.6
20210111_184626,35.7,32.8
20210111_184727,35.7,32.3
20210111_184827,35.5,32.6
20210111_184927,35.1,34.5
20210111_185028,34.6,34.8
20210111_185128,34.1,34.2
20210111_185228,33.4,34.6
20210111_185329,33.0,34.7
20210111_185429,32.6,34.7
20210111_185529,32.2,35.7
20210111_185630,31.9,37.6
20210111_185730,31.7,38.4
20210111_185830,31.9,38.8
20210111_185931,32.1,38.7
20210111_190031,32.1,38.4
20210111_190131,32.1,38.3
20210111_190232,32.4,38.1
20210111_190332,33.3,38.4
20210111_190432,34.1,38.7
20210111_190533,34.5,39.4
20210111_190633,34.8,40.0
20210111_190733,34.8,40.2
20210111_190834,34.8,40.0
20210111_190934,34.7,39.9
20210111_191034,34.8,39.1
20210111_191135,35.0,37.9
20210111_191235,35.4,36.8
20210111_191335,35.8,35.9
20210111_191436,35.9,37.1
20210111_191536,35.8,38.2
20210111_191636,35.6,38.8
20210111_191737,35.3,38.7
20210111_191837,34.8,37.7
20210111_191937,34.2,37.8
20210111_192037,34.0,38.2
20210111_192138,34.4,38.5
20210111_192238,34.6,39.1
20210111_192339,34.8,40.1
20210111_192439,35.1,41.2
20210111_192539,35.4,42.1
20210111_192639,35.8,42.1
20210111_192740,36.2,41.8
20210111_192840,36.8,41.3
20210111_192940,37.4,41.0
20210111_193041,37.9,41.5
20210111_193141,38.1,42.4
20210111_193241,38.0,43.3
20210111_193342,37.9,42.1
20210111_193442,37.8,40.6
20210111_193542,38.1,40.4
20210111_193643,38.5,40.3
20210111_193743,38.7,40.8
20210111_193843,38.2,41.3
20210111_193944,37.7,41.8
20210111_194044,37.5,41.9
20210111_194144,37.5,42.1
20210111_194245,37.7,41.5
20210111_194345,37.9,40.8
20210111_194445,38.1,40.6
20210111_194546,38.3,40.4
20210111_194646,38.3,40.6
20210111_194746,38.1,40.8
20210111_194847,37.8,40.7
20210111_194947,37.6,40.5
20210111_195047,37.6,40.4
20210111_195148,37.6,40.3
20210111_195248,37.7,40.4
20210111_195349,37.6,40.8
20210111_195449,37.5,41.1
20210111_195549,37.5,41.4
20210111_195650,37.4,41.6
20210111_195750,37.5,42.2
20210111_195850,37.6,42.8
20210111_195951,37.9,41.8
20210111_200051,38.1,40.5
20210111_200151,38.3,40.6
20210111_200252,38.7,40.9
20210111_200352,38.8,41.5
20210111_200452,38.3,42.4
20210111_200553,37.9,43.2
20210111_200653,37.9,43.5
20210111_200753,38.1,43.1
20210111_200854,38.4,42.1
20210111_200954,38.9,41.6
20210111_201054,39.3,41.7
20210111_201155,39.5,42.0
20210111_201255,39.3,42.2
20210111_201355,38.9,42.1
20210111_201456,38.7,41.9
20210111_201556,38.7,42.2
20210111_201656,38.8,42.4
20210111_201757,38.9,42.4
20210111_201857,38.8,42.1
20210111_201957,38.8,42.2
20210111_202058,38.9,42.7
20210111_202158,39.1,43.1
20210111_202258,39.1,43.4
20210111_202359,39.0,43.4
20210111_202459,39.0,43.2
20210111_202559,39.3,43.1
20210111_202700,39.5,43.3
20210111_202800,39.7,43.8
20210111_202900,39.8,43.1
20210111_203001,39.7,41.6
20210111_203101,39.7,40.0
20210111_203201,39.9,39.8
20210111_203302,39.9,39.1
20210111_203402,39.4,38.1
20210111_203502,38.5,37.1
20210111_203603,37.9,36.1
20210111_203703,37.5,37.1
20210111_203803,36.9,38.6
20210111_203904,36.3,39.8
20210111_204004,35.7,40.6
20210111_204104,35.3,41.1
20210111_204205,35.0,41.1
20210111_204305,34.8,41.2
20210111_204405,35.1,40.3
20210111_204506,35.8,39.6
20210111_204606,36.3,39.8
20210111_204706,36.9,39.6
20210111_204807,37.2,39.6
20210111_204907,37.1,39.8
20210111_205007,36.8,39.8
20210111_205108,36.6,39.8
20210111_205208,36.4,39.1
20210111_205308,36.5,39.5
20210111_205409,36.5,40.0
20210111_205509,36.6,40.1
20210111_205609,36.7,40.4
20210111_205710,36.6,40.4
20210111_205810,36.4,40.4
20210111_205910,36.3,39.8
20210111_210011,36.3,39.4
20210111_210111,36.5,38.4
20210111_210211,36.6,37.1
20210111_210312,36.6,36.2
20210111_210412,36.4,35.6
20210111_210512,36.3,36.1
20210111_210613,36.2,37.9
20210111_210713,36.1,39.6
20210111_210813,35.8,40.9
20210111_210914,35.6,41.4
20210111_211014,35.3,41.6
20210111_211114,35.0,41.2
20210111_211215,34.9,39.9
20210111_211315,35.3,39.5
20210111_211415,35.9,39.1
20210111_211516,36.1,38.6
20210111_211616,36.1,38.2
20210111_211716,36.1,37.9
20210111_211817,36.2,38.4
20210111_211917,36.1,38.4
20210111_212017,35.9,38.2
20210111_212118,35.7,37.9
20210111_212218,35.4,37.2
20210111_212318,35.3,36.7
20210111_212419,35.2,36.6
20210111_212519,35.3,36.6
20210111_212619,35.2,36.6
20210111_212720,35.1,36.4
20210111_212820,34.9,36.7
20210111_212920,34.8,37.4
20210111_213021,34.6,37.9
20210111_213121,34.5,38.3
20210111_213221,34.3,38.3
20210111_213322,34.1,38.2
20210111_213422,33.9,38.3
20210111_213522,33.9,38.8
20210111_213622,34.2,39.1
20210111_213723,34.4,39.1
20210111_213823,34.5,39.0
20210111_213923,34.4,38.7
20210111_214024,34.3,38.8
20210111_214124,34.4,38.6
20210111_214224,34.8,38.4
20210111_214325,35.1,37.5
20210111_214425,35.3,36.4
20210111_214525,35.3,35.6
20210111_214626,35.1,35.0
20210111_214726,35.1,34.8
20210111_214826,35.1,34.8
20210111_214927,35.2,34.6
20210111_215027,34.9,34.3
