Base time = 1609459201

Seconds,DS18x20_Temp,DHT22_Temp,DHT22_Humid
1217030,18.9,7.7,60.2
1217331,18.9,7.9,60.1
1217632,18.9,7.8,60.2
1217932,18.9,7.7,60.1
1218233,18.9,7.7,60.1
1218534,19.0,7.5,60.1
1218834,19.0,7.5,60.1
1219135,19.0,7.5,60.0
1219436,19.0,7.4,59.9
1219736,19.0,7.4,59.9
1220037,19.0,7.6,59.9
1220338,19.0,7.3,59.8
1220638,19.1,7.4,59.8
1220939,19.1,6.9,59.6
1221240,19.1,7.0,59.6
1221540,19.1,7.1,59.7
1221841,19.1,6.4,59.7
1222141,19.1,6.3,59.6
1222442,19.1,6.4,59.7
1222743,19.1,6.3,59.7
1223043,19.1,6.1,59.7
1223344,19.1,6.2,59.5
1223645,19.1,6.3,59.5
1223945,19.0,6.7,59.5
1224246,19.1,7.0,59.6
1224547,19.1,7.2,59.5
1224847,19.1,7.2,59.6
1225148,19.0,7.2,59.5
1225449,19.0,7.2,59.5
1225749,19.1,7.3,59.5
1226050,19.0,7.3,59.6
1226350,19.0,7.2,59.5
1226651,19.1,7.3,59.5
1226952,19.0,7.3,59.4
1227252,19.0,7.2,59.5
1227553,19.0,7.2,59.5
1227854,19.0,7.1,59.6
1228154,19.0,7.1,59.5
1228455,19.0,7.0,59.6
1228756,19.0,7.1,59.6
1229056,19.0,6.9,59.5
1229357,19.1,7.0,59.6
1229658,19.1,7.1,59.6
1229958,19.1,7.1,59.5
1230259,19.1,7.1,59.5
1230560,19.1,7.3,59.5
1230860,19.1,7.2,59.5
1231161,19.0,7.3,59.4
1231462,19.0,7.3,59.1
1231762,19.0,7.2,59.3
1232063,19.0,7.0,59.4
1232363,19.0,6.8,59.3
1232664,19.1,6.7,59.3
1232965,19.0,6.6,59.2
1233265,19.0,6.3,59.2
1233566,19.1,6.1,59.2
1233867,19.0,5.9,59.0
1234167,19.0,6.0,59.1
1234468,19.0,5.8,59.1
1234769,19.0,5.9,59.1
1235069,19.0,5.5,59.0
1235370,19.0,5.5,59.0
1235671,19.0,5.5,59.0
1235971,19.0,5.4,58.9
1236272,19.0,5.4,59.0
1236573,19.0,5.6,59.0
1236873,19.0,5.5,59.0
1237174,19.0,5.6,59.0
1237475,19.0,5.6,58.9
1237775,19.0,5.3,58.8
1238076,19.0,5.4,58.8
1238376,19.0,5.3,58.8
1238677,19.0,5.1,58.8
1238978,18.9,5.1,58.8
1239279,19.0,5.2,58.8
1239579,19.0,5.3,58.9
1239880,19.0,5.2,58.8
1240180,19.0,5.6,58.7
1240481,18.9,5.6,58.7
1240782,18.9,5.6,58.7
1241082,19.0,5.8,58.8
1241383,19.0,5.5,58.6
1241684,18.9,5.3,58.7
1241984,19.0,5.1,58.6
1242285,18.9,5.1,58.5
1242586,18.9,5.0,58.6
1242886,18.9,5.1,58.5
1243187,19.0,5.3,58.5
1243488,19.0,5.1,58.6
1243788,18.9,4.9,58.4
1244089,18.9,4.8,58.4
1244390,18.9,4.8,58.3
1244690,19.0,4.8,58.5
1244991,19.0,4.9,58.4
1245292,19.0,5.0,58.5
1245592,19.0,5.2,58.4
1245893,19.0,5.3,58.3
1246193,19.0,5.4,58.4
1246494,19.0,5.6,58.3
1246795,19.0,5.8,58.4
1247095,19.0,5.8,58.4
1247396,19.0,5.7,58.3
1247697,19.0,5.5,58.2
1247997,19.0,5.3,58.3
1248298,19.0,5.2,58.1
1248599,19.0,5.3,58.2
1248899,19.0,5.6,58.2
1249200,19.0,5.6,58.2
1249501,19.0,5.6,58.0
1249801,19.0,5.6,58.1
1250102,19.0,5.5,58.1
1250403,19.0,5.4,58.2
1250703,19.0,5.2,58.1
1251004,19.0,5.1,58.1
1251305,19.0,5.4,58.2
1251605,19.0,5.8,58.1
1251906,19.0,5.9,58.2
1252207,19.0,6.1,58.1
1252507,19.0,6.1,58.1
1252808,19.0,6.2,58.2
1253109,19.0,6.3,58.1
1253409,19.1,6.4,59.3
1253710,19.1,6.3,58.3
1254010,19.1,6.3,58.2
1254311,19.1,6.3,58.0
1254612,19.1,6.2,58.0
1254912,19.1,6.4,58.1
1255213,19.2,6.4,57.8
1255514,19.2,6.6,57.0
1255814,19.2,6.8,57.2
1256115,19.1,6.9,57.4
1256416,19.1,7.0,57.5
1256716,19.1,7.0,57.4
1257017,19.1,7.1,57.5
1257318,19.2,7.3,58.3
1257618,19.5,7.3,58.1
1257919,19.7,7.6,58.3
1258220,19.8,7.8,58.3
1258520,20.0,7.7,58.0
1258821,20.1,7.9,58.0
1259122,20.1,8.1,57.9
1259422,20.1,8.3,58.1
1259723,20.1,8.4,58.4
1260024,20.3,8.6,58.2
1260324,20.3,8.8,58.2
1260625,20.4,8.8,58.4
1260926,20.4,9.0,58.3
1261226,20.4,9.3,58.3
1261527,20.5,9.6,58.3
1261827,20.5,10.0,58.5
1262128,20.5,10.4,58.5
1262429,20.6,10.7,58.3
1262729,20.6,12.4,58.4
1263030,20.7,12.4,58.2
1263331,20.7,13.8,58.3
1263631,20.7,11.9,58.3
1263932,20.8,11.4,58.4
1264233,20.7,11.5,58.3
1264533,20.7,11.2,58.8
1264834,20.7,11.3,58.2
1265135,20.8,11.5,58.4
1265435,20.8,11.7,58.5
1265736,20.8,11.7,58.6
1266036,20.8,11.3,58.7
1266337,20.8,11.1,58.8
1266638,20.8,11.3,58.6
1266938,20.9,11.6,58.7
1267239,20.8,11.3,58.5
1267540,20.8,11.4,58.8
1267840,20.9,11.4,58.9
1268141,20.6,11.4,58.8
1268442,20.5,11.8,58.9
1268742,20.3,11.2,58.8
1269043,20.5,11.4,59.2
1269343,20.6,11.6,59.1
1269644,20.7,11.6,58.9
1269945,20.7,12.2,58.9
1270245,20.8,11.9,59.0
1270546,20.7,12.3,59.2
1270847,20.8,12.2,59.4
1271147,20.8,12.1,59.4
1271448,20.8,11.7,59.7
1271749,20.7,11.4,59.1
1272049,20.7,11.4,59.7
1272350,20.7,11.5,59.6
1272651,20.7,11.8,59.7
1272951,20.8,11.8,60.0
1273252,20.7,11.8,59.3
1273552,20.6,11.8,59.2
1273853,20.5,11.8,59.1
1274154,20.4,11.9,59.1
1274454,20.4,11.9,59.0
1274755,20.3,11.8,58.9
1275056,20.3,11.8,58.8
1275356,20.3,11.9,58.7
1275657,20.3,11.9,59.2
1275958,20.4,11.9,59.3
1276258,20.5,11.9,59.4
1276559,20.5,11.7,59.7
1276859,20.5,11.8,59.7
1277160,20.6,11.7,59.2
1277461,20.5,11.5,59.6
1277761,20.5,11.4,60.0
1278062,20.5,11.3,60.0
1278363,20.5,11.4,60.3
1278663,20.5,11.5,60.6
1278964,20.5,11.5,60.7
1279265,20.7,11.5,60.3
1279565,20.8,11.4,59.7
1279866,20.8,11.4,59.8
1280167,20.9,11.3,59.7
1280467,21.0,11.3,59.7
1280768,20.8,11.1,60.1
1281069,20.7,11.1,60.4
1281369,20.7,11.0,60.3
1281670,20.7,10.9,60.6
1281970,20.7,10.9,60.6
1282271,20.7,10.9,60.4
1282572,20.7,10.8,60.6
1282872,20.7,10.8,60.6
1283173,20.7,10.7,60.4
1283474,20.7,10.6,60.6
1283774,20.7,10.5,60.6
1284075,20.7,10.5,61.7
1284376,20.7,10.4,61.7
1284676,20.7,10.4,61.3
1284977,20.7,10.4,61.2
1285278,20.7,10.2,61.2
1285578,20.7,10.2,60.8
1285879,20.5,10.2,61.5
1286179,20.5,10.2,62.2
1286480,20.6,10.1,61.5
1286781,20.6,10.1,61.1
1287081,20.6,10.1,61.0
1287382,20.6,10.1,61.1
1287683,20.6,10.1,60.9
1287983,20.6,9.9,61.0
1288284,20.6,9.8,60.9
1288585,20.6,9.7,61.1
1288885,20.6,9.5,60.7
1289186,20.7,9.3,61.1
1289487,20.6,9.4,60.9
1289787,20.6,9.4,60.8
1290088,20.6,9.4,60.8
1290389,20.4,9.4,60.7
1290689,20.3,9.6,60.9
1290990,20.3,9.6,60.8
1291291,20.2,9.6,60.7
1291591,20.1,9.7,60.6
1291892,20.1,9.7,60.6
1292192,20.0,9.8,60.5
1292493,20.0,9.8,60.4
1292794,19.9,9.5,60.5
1293094,19.9,9.4,60.4
1293395,19.9,9.4,60.4
1293696,19.9,9.5,60.4
1293996,19.8,9.5,60.3
1294297,19.8,9.6,60.3
1294598,19.7,9.7,60.3
1294898,19.7,9.8,60.3
1295199,19.7,9.7,60.3
1295500,19.7,9.7,60.2
1295800,19.6,9.6,60.1
1296101,19.6,9.7,60.1
1296402,19.6,9.6,60.2
1296702,19.6,9.6,60.2
1297003,19.5,9.5,60.1
1297304,19.5,9.6,60.1
1297604,19.5,9.6,60.1
1297905,19.5,9.6,60.0
1298205,19.5,9.7,60.1
1298506,19.4,9.7,60.1
1298807,19.4,9.7,60.0
1299107,19.4,9.7,60.1
1299408,19.3,9.8,60.0
1299709,19.4,9.8,60.1
1300009,19.4,9.8,60.1
1300310,19.4,9.8,60.1
1300611,19.4,9.7,60.1
1300911,19.4,9.7,60.0
1301212,19.5,9.7,60.0
1301513,19.5,9.6,60.0
1301813,19.5,9.6,59.9
1302114,19.5,9.6,59.9
1302415,19.5,9.6,59.8
1302715,19.5,9.5,59.7
1303016,19.5,9.3,59.7
1303317,19.5,9.3,59.7
1303617,19.5,9.3,59.6
1303918,19.5,9.3,59.7
1304219,19.5,9.4,59.6
1304519,19.6,9.4,59.6
1304820,19.0,9.3,60.0
1305120,19.0,9.3,61.1
1305421,19.2,9.4,60.5
1305722,19.3,9.4,60.2
1306022,19.4,9.4,60.0
1306323,19.4,9.4,60.0
1306624,19.4,9.4,60.0
1306924,19.5,9.4,60.0
1307225,19.5,9.3,60.0
1307526,19.5,9.4,59.9
1307826,19.4,9.3,59.9
1308127,19.5,9.3,60.0
1308428,19.5,9.3,59.9
1308728,19.5,9.3,59.9
1309029,19.5,9.3,59.9
1309330,19.5,9.4,59.8
1309630,19.5,9.3,59.8
1309931,19.5,9.2,59.9
1310232,19.5,9.3,59.8
1310532,19.5,9.3,59.8
1310833,19.5,9.2,59.8
1311134,19.5,9.3,59.7
1311434,19.5,9.3,59.8
1311735,19.5,9.4,59.8
1312036,19.5,9.4,59.8
1312336,19.5,9.3,59.7
1312637,19.5,9.3,59.6
1312938,19.5,9.3,59.7
1313238,19.5,9.3,59.8
1313539,19.5,9.3,59.7
1313839,19.5,9.3,59.7
1314140,19.5,9.3,59.7
1314441,19.5,9.3,59.7
1314741,19.5,9.3,59.6
1315042,19.5,9.3,59.6
1315343,19.5,9.3,59.6
1315643,19.5,9.3,59.6
1315944,19.5,9.2,59.6
1316245,19.5,9.1,59.5
1316545,19.5,9.1,59.6
1316846,19.5,9.2,59.6
1317147,19.5,9.1,59.6
1317447,19.5,9.1,59.5
1317748,19.5,9.1,59.6
1318049,19.5,9.1,59.5
1318349,19.5,9.1,59.5
1318650,19.5,9.1,59.5
1318950,19.5,9.1,59.4
1319251,19.5,9.1,59.4
1319552,19.5,9.1,59.4
1319852,19.5,9.1,59.5
1320153,19.5,9.0,59.4
1320454,19.5,9.0,59.4
1320754,19.5,9.0,59.4
1321055,19.5,9.0,59.4
1321356,19.5,9.1,59.4
1321656,19.5,9.0,59.4
1321957,19.5,9.1,59.4
1322257,19.5,9.1,59.4
1322558,19.4,9.1,59.3
1322859,19.4,9.1,59.4
1323159,19.4,9.1,59.4
1323460,19.4,9.1,59.4
1323761,19.4,9.1,59.4
1324061,19.4,9.0,59.4
1324362,19.4,9.0,59.5
1324663,19.4,9.0,59.4
1324963,19.4,8.9,59.4
1325264,19.4,8.9,59.4
1325565,19.4,8.9,59.4
1325865,19.3,8.9,59.3
1326166,19.4,8.9,59.4
1326466,19.3,8.9,59.4
1326767,19.3,8.9,59.4
1327068,19.3,8.9,59.4
1327368,19.3,8.9,59.3
1327669,19.3,8.9,59.3
1327970,19.3,8.8,59.4
1328270,19.3,8.8,59.4
1328571,19.3,8.8,59.4
1328872,19.3,8.8,59.4
1329172,19.3,8.9,59.4
1329473,19.3,8.9,59.4
1329773,19.3,8.9,59.3
1330074,19.3,8.9,59.4
1330375,19.3,8.9,59.3
1330675,19.3,8.9,59.4
1330976,19.2,8.9,59.3
1331277,19.2,8.9,59.3
1331577,19.2,8.9,59.3
1331878,19.2,8.9,59.4
1332179,19.2,8.9,59.3
1332479,19.2,8.9,59.4
1332780,19.2,8.9,59.3
1333081,19.2,8.9,59.3
1333381,19.2,8.9,59.3
1333682,19.2,8.9,59.3
1333983,19.3,8.9,59.3
1334283,19.2,8.9,59.2
1334584,19.3,8.9,59.3
1334884,19.2,8.9,59.2
1335185,19.3,8.9,59.3
1335486,19.2,8.9,59.2
1335786,19.2,8.9,59.1
1336087,19.3,8.9,59.3
1336388,19.2,8.9,59.2
1336688,19.2,8.8,59.2
1336989,19.3,8.8,59.3
1337290,19.3,8.8,59.2
1337590,19.3,8.8,59.1
1337891,19.3,8.8,59.2
1338192,19.3,8.8,59.1
1338492,19.3,8.7,59.1
1338793,19.3,8.8,59.1
1339093,19.3,8.8,59.1
1339394,19.3,8.7,59.0
1339695,19.3,8.8,59.0
1339995,19.3,8.8,59.0
1340296,19.3,8.8,59.1
1340597,19.4,8.9,59.0
1340897,19.4,8.8,59.0
1341198,19.3,8.9,59.0
1341499,19.4,9.0,59.0
1341799,19.3,9.1,59.0
1342100,19.4,9.1,59.0
1342401,19.3,8.9,58.9
1342701,19.4,9.0,59.0
1343002,19.4,9.0,59.0
1343302,19.3,9.1,58.9
1343603,19.3,9.2,58.9
1343904,19.3,9.2,58.9
1344204,19.4,9.4,59.0
1344505,19.4,9.7,58.9
1344806,19.4,9.8,59.0
1345106,19.3,9.7,58.9
1345407,19.4,9.9,59.0
1345708,19.3,10.2,58.9
1346008,19.3,10.7,58.9
1346309,19.4,10.9,59.0
1346610,19.4,11.3,58.9
1346910,19.3,11.4,58.9
1347211,19.4,11.4,59.0
1347512,19.4,11.4,59.0
1347812,19.3,11.1,58.9
1348113,19.4,10.9,59.0
1348413,19.4,10.7,59.0
1348714,19.3,10.6,58.9
1349015,19.4,10.6,59.0
1349315,19.3,10.4,59.0
1349616,19.3,10.3,59.0
1349917,19.3,10.3,59.0
1350217,19.3,10.6,59.0
1350518,19.3,10.8,59.0
1350819,19.3,10.8,59.0
1351119,19.3,11.0,59.0
1351420,19.3,11.1,59.0
1351721,19.3,11.2,59.0
1352021,19.3,11.2,59.0
1352322,19.3,11.1,59.0
1352623,19.3,11.3,59.1
1352923,19.3,11.0,59.1
1353224,19.3,11.0,59.0
1353525,19.3,10.9,59.0
1353825,19.3,11.1,59.0
1354126,19.3,10.9,59.1
1354427,19.3,10.8,59.1
1354727,19.3,10.8,59.1
1355028,19.3,10.8,59.1
1355328,19.3,10.7,59.1
1355629,19.3,10.6,59.0
1355930,19.3,10.6,59.1
1356230,19.3,10.6,59.1
1356531,19.3,10.7,59.1
1356832,19.3,10.7,59.0
1357132,19.3,10.7,59.1
1357433,19.3,10.6,59.1
1357734,19.3,10.6,59.1
1358034,19.3,10.5,59.1
1358335,19.3,10.5,59.1
1358636,19.3,10.3,59.1
1358936,19.3,10.2,59.1
1359237,19.3,10.2,59.1
1359538,19.3,10.3,59.1
1359838,19.3,10.2,59.1
1360139,19.3,10.2,59.1
1360440,19.3,10.4,59.1
1360740,19.3,10.4,59.1
1361041,19.3,10.7,59.1
1361341,19.3,10.8,59.1
1361642,19.3,10.9,59.1
1361943,19.3,10.9,59.1
1362243,19.3,10.9,59.1
1362544,19.3,10.7,59.1
1362845,19.3,10.6,59.1
1363145,19.3,10.6,59.1
1363446,19.3,10.7,59.1
1363747,19.3,10.6,59.1
1364047,19.3,10.5,59.1
1364348,19.3,10.4,59.1
1364649,19.3,10.3,59.1
1364949,19.3,10.3,59.1
1365250,19.3,10.3,59.1
1365551,19.3,10.3,59.1
1365851,19.3,10.2,59.1
1366152,19.3,10.2,59.0
1366453,19.3,10.0,59.1
1366753,19.3,10.0,59.0
1367054,19.3,9.9,59.1
1367355,19.3,9.9,59.1
1367655,19.3,9.8,59.0
1367956,19.3,9.8,59.0
1368257,19.3,9.9,59.0
1368557,19.3,9.9,59.0
1368858,19.3,9.9,59.0
1369159,19.3,9.8,59.0
1369459,19.3,9.7,59.0
1369760,19.3,9.7,59.0
1370061,19.3,9.7,59.0
1370361,19.3,9.7,58.9
1370662,19.3,9.6,59.0
1370962,19.3,9.5,58.9
1371263,19.3,9.4,58.9
1371564,19.3,9.4,58.9
1371864,19.4,9.3,59.0
1372165,19.4,9.2,59.0
1372466,19.4,9.1,58.9
1372766,19.3,9.1,58.9
1373067,19.4,9.2,58.9
1373368,19.4,9.1,58.9
1373668,19.3,9.1,58.8
1373969,19.3,9.1,58.8
1374270,19.4,9.1,58.9
1374570,19.3,9.1,58.8
1374871,19.3,9.1,58.8
1375171,19.3,9.1,58.8
1375472,19.3,9.1,58.8
1375773,19.3,9.1,58.8
1376073,19.3,9.1,58.7
1376374,19.3,9.1,58.8
1376675,19.3,9.1,58.8
1376975,19.3,9.0,58.7
1377276,19.3,9.1,58.8
1377577,19.3,9.1,58.7
1377877,19.3,9.1,58.7
1378178,19.3,9.1,58.7
1378478,19.3,9.1,58.7
1378779,19.3,9.1,58.7
1379080,19.3,9.1,58.7
1379380,19.3,9.1,58.7
1379681,19.3,9.1,58.7
1379982,19.3,9.1,58.7
1380282,19.4,9.1,58.7
1380583,19.3,9.1,58.6
1380884,19.3,9.1,58.6
1381184,19.3,9.1,58.7
1381485,19.3,9.1,58.6
1381785,19.3,9.1,58.6
1382086,19.3,9.1,58.6
1382387,19.3,9.1,58.6
1382687,19.3,9.1,58.6
1382988,19.3,9.1,58.6
1383289,19.3,9.1,58.7
1383589,19.3,9.1,58.6
1383890,19.3,9.0,58.6
1384191,19.3,9.0,58.6
1384491,19.3,9.0,58.5
1384792,19.3,9.0,58.5
1385093,19.3,8.9,58.5
1385393,19.3,8.8,58.5
1385694,19.3,8.9,58.5
1385994,19.3,8.9,58.5
1386295,19.3,8.8,58.5
1386596,19.3,8.8,58.5
1386896,19.3,8.8,58.5
1387197,19.3,8.8,58.5
1387498,19.3,8.8,58.5
1387798,19.3,8.9,58.5
1388099,19.3,8.9,58.5
1388400,19.3,8.9,58.5
1388700,19.3,8.9,58.5
1389001,19.3,8.8,58.5
1389302,19.3,8.9,58.5
1389602,19.3,8.9,58.5
1389903,19.3,8.8,58.5
1390204,19.3,8.8,58.4
1390504,19.3,8.9,58.5
1390805,19.3,8.9,58.5
1391105,19.3,8.9,58.5
1391406,19.3,8.9,58.5
1391707,19.3,8.8,58.5
1392007,19.3,8.9,58.5
1392308,19.3,8.9,58.5
1392609,19.2,8.9,58.5
1392909,19.3,8.9,58.5
1393210,19.3,8.9,58.5
1393511,19.3,9.0,58.5
1393811,19.3,9.0,58.5
1394112,19.3,9.0,58.5
1394413,19.3,9.0,58.5
1394713,19.3,9.0,58.5
1395014,19.3,9.1,58.5
1395314,19.3,9.1,58.5
1395615,19.3,9.1,58.5
1395916,19.3,9.0,58.5
1396216,19.3,9.1,58.5
1396517,19.3,9.1,58.5
1396818,19.3,9.1,58.5
1397118,19.3,9.1,58.4
1397419,19.3,9.1,58.4
1397720,19.3,9.1,58.4
1398020,19.3,9.2,58.5
1398321,19.4,9.2,58.5
1398622,19.3,9.1,58.4
1398922,19.3,9.1,58.5
1399223,19.3,9.1,58.5
1399524,19.4,9.1,58.5
1399824,19.3,9.0,58.4
1400125,19.3,8.9,58.5
1400425,19.3,8.9,58.5
1400726,19.3,8.7,58.5
1401027,19.3,8.6,58.5
1401327,19.3,8.6,58.5
1401628,19.3,8.6,58.4
1401929,19.3,8.5,58.5
1402229,19.3,8.5,58.5
1402530,19.3,8.4,58.5
1402831,19.3,8.1,58.5
1403131,19.3,8.0,58.5
1403432,19.3,7.8,58.5
1403733,19.3,7.7,58.5
1404033,19.3,7.9,58.5
1404334,19.3,8.0,58.5
1404635,19.3,8.1,58.5
1404935,19.3,7.9,58.5
1405236,19.3,7.8,58.5
1405536,19.3,7.6,58.5
1405837,19.3,7.7,58.5
1406138,19.3,7.9,58.5
1406438,19.3,8.0,58.5
1406739,19.3,7.9,58.5
1407040,19.3,7.9,58.4
1407340,19.3,7.8,58.5
1407641,19.2,7.8,58.4
1407942,19.2,7.8,58.4
1408242,19.2,7.8,58.4
1408543,19.2,7.7,58.4
1408844,19.2,7.4,58.4
1409144,19.2,7.3,58.4
1409445,19.2,7.3,58.4
1409746,19.2,7.4,58.3
1410046,19.2,7.6,58.4
1410347,19.2,7.6,58.4
1410648,19.2,7.4,58.4
1410948,19.2,7.4,58.4
1411249,19.2,7.3,58.4
1411549,19.2,7.3,58.4
1411850,19.2,7.3,58.4
1412151,19.2,7.4,58.4
1412451,19.2,7.4,58.4
1412752,19.2,7.4,58.4
1413053,19.2,7.4,58.3
1413353,19.2,7.3,58.4
1413654,19.2,7.3,58.4
1413955,19.2,7.3,58.4
1414255,19.2,7.1,58.4
1414556,19.2,6.9,58.4
1414857,19.2,7.1,58.4
1415157,19.1,7.2,58.3
1415458,19.1,7.2,58.3
1415759,19.1,7.2,58.3
1416059,19.1,7.2,58.3
1416360,19.1,7.2,58.3
1416661,19.1,7.1,58.3
1416961,19.1,6.8,58.3
1417262,19.1,6.9,58.3
1417563,19.1,6.9,58.3
1417863,19.1,6.9,58.3
1418164,19.1,6.9,58.3
1418465,19.1,7.0,58.2
1418765,19.1,6.9,58.2
1419066,19.1,6.9,58.2
1419367,19.1,6.6,58.2
1419667,19.1,6.6,58.2
1419968,19.1,6.6,58.2
1420268,19.1,6.6,58.2
1420569,19.1,6.6,58.2
1420870,19.1,6.3,58.1
1421170,19.1,6.2,58.0
1421471,19.1,5.9,58.1
1421772,19.2,5.9,58.1
1422072,19.2,5.8,58.0
1422373,19.2,5.8,58.1
1422674,19.2,6.0,58.1
1422974,19.2,6.2,58.1
1423275,19.2,6.3,58.0
1423576,19.2,6.2,58.1
1423876,19.2,6.1,58.0
1424177,19.1,6.3,58.0
1424478,19.1,6.4,58.0
1424778,19.1,6.4,58.0
1425079,19.1,6.5,58.0
1425380,19.1,6.5,58.0
1425680,19.1,6.5,58.0
1425981,19.1,6.6,57.9
1426282,19.1,6.6,57.9
1426582,19.1,6.7,57.9
1426883,19.1,6.7,57.9
1427184,19.1,6.8,57.9
1427484,19.1,6.8,57.9
1427785,19.0,6.9,58.6
1428086,19.0,6.9,58.4
1428386,19.1,7.0,58.1
1428687,19.1,7.1,57.9
1428987,19.2,7.1,58.7
1429288,19.6,7.1,58.2
1429589,19.9,7.3,59.0
1429889,20.1,7.3,58.0
1430190,20.3,7.4,57.6
1430491,20.4,7.2,57.7
1430791,20.4,7.2,57.6
1431092,20.2,7.2,58.5
1431393,20.1,7.1,59.3
1431693,20.1,7.1,59.9
1431994,20.2,7.3,59.8
1432294,20.2,7.3,59.7
1432595,20.2,7.4,59.5
1432896,20.3,7.6,60.0
1433196,20.3,7.8,60.0
1433497,20.3,7.8,60.1
1433798,20.3,7.8,60.3
1434098,20.3,7.8,60.3
1434399,20.3,7.8,60.2
1434700,20.4,7.9,60.2
1435000,20.4,8.6,60.3
1435301,20.4,9.2,60.1
1435601,20.5,8.6,60.2
1435902,20.6,8.3,60.0
1436203,20.5,8.2,60.1
1436503,20.5,8.5,60.0
1436804,20.6,8.9,60.9
1437105,20.7,9.3,60.4
1437405,20.8,9.4,60.3
1437706,20.8,9.0,60.1
1438007,20.8,9.4,59.7
1438307,20.9,11.3,59.9
1438608,20.9,10.8,59.2
1438908,21.1,10.1,59.0
1439209,21.0,10.5,59.1
1439510,20.9,10.4,59.1
1439810,20.9,10.2,59.3
1440111,20.9,9.8,59.3
1440412,20.9,9.4,59.4
1440712,20.9,9.1,59.5
1441013,20.8,9.3,60.0
1441314,20.7,9.6,60.4
1441614,20.8,9.8,60.4
1441915,20.8,9.7,60.4
1442216,20.8,9.9,60.2
1442516,20.8,10.2,60.5
1442817,20.9,10.5,59.8
1443117,20.9,10.5,59.4
1443418,20.9,10.4,59.8
1443719,20.8,10.6,59.6
1444019,20.5,10.2,59.7
1444320,20.3,10.2,59.9
1444621,20.2,9.9,59.9
1444921,20.2,10.8,60.0
1445222,20.2,11.4,59.6
1445523,20.2,11.0,59.6
1445823,20.1,10.6,59.5
1446124,20.1,10.1,59.5
1446425,20.4,9.9,60.0
1446725,20.5,9.8,59.8
1447026,20.5,9.9,60.0
1447326,20.6,10.4,60.1
1447627,20.6,10.4,60.3
1447928,20.6,10.2,60.0
1448228,20.6,10.1,60.1
1448529,20.6,10.3,60.4
1448830,20.5,10.4,60.3
1449130,20.6,10.6,60.9
1449431,20.7,10.5,60.7
1449732,20.7,10.4,60.2
1450032,20.7,10.3,60.5
1450333,20.7,10.3,60.6
1450634,20.7,10.4,60.7
1450934,20.7,10.2,60.7
1451235,20.6,10.2,60.7
1451536,20.6,10.0,60.9
1451836,20.6,10.1,60.9
1452137,20.6,9.9,61.9
1452437,20.7,9.9,61.9
1452738,20.7,10.0,61.6
1453039,20.7,10.0,61.4
1453339,20.8,9.9,61.9
1453640,20.7,9.8,61.7
1453941,20.7,9.7,61.1
1454241,20.6,9.7,61.4
1454542,20.4,9.6,61.3
1454843,20.6,9.6,61.6
1455143,20.6,9.5,61.4
1455444,20.7,9.5,60.9
1455745,20.7,9.4,60.7
1456045,20.7,9.4,60.9
1456346,20.6,9.3,60.7
1456647,20.6,9.3,60.9
1456947,20.7,9.1,61.3
1457248,20.7,9.1,61.4
1457548,20.7,9.1,61.1
1457849,20.7,9.2,61.6
1458150,20.8,9.1,61.6
1458450,20.8,9.1,61.5
1458751,20.8,9.1,61.0
1459052,20.6,9.1,61.1
1459352,20.6,9.0,61.4
1459653,20.6,9.1,61.9
1459954,20.7,9.0,62.0
1460254,20.7,9.0,61.5
1460555,20.7,9.1,61.9
1460856,20.7,9.0,61.1
1461156,20.6,9.0,61.3
1461457,20.6,8.9,61.2
1461758,20.6,8.9,62.1
1462058,20.7,8.9,62.0
1462359,20.7,8.9,61.7
1462660,20.7,8.9,61.3
1462960,20.7,8.9,61.3
1463261,20.7,8.9,61.3
1463561,20.5,8.9,61.7
1463862,20.3,8.9,61.8
1464163,20.1,8.9,61.8
1464463,20.0,8.9,61.7
1464764,20.0,8.8,61.6
1465065,19.9,8.8,61.6
1465365,19.9,8.8,61.3
1465666,19.8,8.8,61.3
1465967,19.8,8.8,61.3
1466267,19.7,8.8,61.1
1466568,19.7,8.8,61.1
1466869,19.6,8.8,61.0
1467169,19.6,8.7,60.9
1467470,19.6,8.7,60.8
1467771,19.5,8.7,60.7
1468071,19.5,8.6,60.5
1468372,19.5,8.6,60.7
1468673,19.4,8.6,60.4
1468973,19.4,8.6,60.5
1469274,19.4,8.5,60.4
1469575,19.4,8.6,61.0
1469875,19.5,8.6,60.7
1470176,19.2,8.6,63.3
1470477,18.7,8.5,64.6
1470777,18.5,8.5,65.2
1471078,18.4,8.5,65.5
1471378,18.3,8.6,65.9
1471679,18.2,8.5,66.3
1471980,18.2,8.6,66.2
1472280,18.3,8.6,66.1
1472581,18.4,8.5,66.0
1472882,18.6,8.5,65.7
1473182,18.5,8.6,64.6
1473483,18.6,8.6,65.6
1473784,18.6,8.5,65.5
1474084,18.8,8.4,64.8
1474385,19.2,8.4,63.0
1474686,19.4,8.5,62.3
1474986,19.5,8.5,61.8
1475287,19.5,8.4,61.4
1475588,19.5,8.3,61.2
1475888,19.5,8.3,61.3
1476189,19.5,8.4,61.2
1476490,19.4,8.3,61.2
1476790,19.4,8.3,61.1
1477091,19.4,8.3,61.0
1477392,19.4,8.3,61.0
1477692,19.4,8.3,61.0
1477993,19.4,8.4,60.9
1478294,19.4,8.4,60.9
1478594,19.4,8.4,60.9
1478895,19.4,8.4,60.8
